,0,1,2,3,4,5,6
303,0.8420000000000001,0.065,0.135,-0.32,-0.18,-0.26,0.215
304,0.8440000000000001,0.055,0.155,-0.33,-0.165,-0.255,0.225
305,0.847,0.055,0.17,-0.34,-0.18,-0.24,0.225
306,0.85,0.06,0.19,-0.35,-0.19,-0.235,0.22
307,0.853,0.08,0.175,-0.33,-0.19,-0.23,0.215
308,0.856,0.1,0.19,-0.335,-0.185,-0.21,0.215
309,0.858,0.11,0.195,-0.325,-0.2,-0.205,0.23
310,0.861,0.13,0.21,-0.31,-0.205,-0.135,0.245
311,0.8640000000000001,0.13,0.23,-0.34,-0.205,-0.04,0.275
312,0.867,0.14,0.22,-0.355,-0.22,0.205,0.315
313,0.8690000000000001,0.17,0.205,-0.335,-0.21,0.63,0.415
314,0.872,0.18,0.185,-0.32,-0.215,0.845,0.695
315,0.875,0.195,0.175,-0.305,-0.205,0.63,1.0
316,0.878,0.195,0.17,-0.31,-0.21,0.26,0.98
317,0.8809999999999999,0.205,0.185,-0.315,-0.2,0.06,0.71
318,0.883,0.215,0.165,-0.32,-0.21,0.045,0.495
319,0.8859999999999999,0.21,0.165,-0.35,-0.225,0.05,0.42
320,0.889,0.21,0.15,-0.315,-0.2,0.03,0.415
321,0.892,0.21,0.155,-0.32,-0.195,0.005,0.41
322,0.894,0.215,0.175,-0.32,-0.205,-0.01,0.38
323,0.897,0.215,0.175,-0.32,-0.215,-0.04,0.37
324,0.9,0.22,0.18,-0.32,-0.22,-0.035,0.365
325,0.903,0.22,0.155,-0.32,-0.25,-0.04,0.34
326,0.9059999999999999,0.205,0.12,-0.31,-0.22,-0.05,0.32
327,0.9079999999999999,0.18,0.095,-0.31,-0.225,-0.045,0.32
328,0.9109999999999999,0.15,0.085,-0.315,-0.235,-0.06,0.31
329,0.914,0.125,0.1,-0.315,-0.225,-0.055,0.28
330,0.917,0.09,0.115,-0.31,-0.23,-0.07,0.255
331,0.919,0.07,0.115,-0.295,-0.225,-0.09,0.21
332,0.922,0.065,0.115,-0.28,-0.225,-0.115,0.2
333,0.925,0.045,0.14,-0.28,-0.235,-0.12,0.185
334,0.9279999999999999,0.04,0.155,-0.29,-0.23,-0.13,0.19
335,0.9309999999999999,0.04,0.155,-0.295,-0.225,-0.135,0.16
336,0.9329999999999999,0.04,0.155,-0.295,-0.235,-0.17,0.145
337,0.9359999999999999,0.02,0.13,-0.285,-0.22,-0.22,0.12
338,0.9390000000000001,0.015,0.11,-0.275,-0.215,-0.265,0.105
339,0.9420000000000001,0.01,0.09,-0.24,-0.21,-0.3,0.09
340,0.9440000000000001,0.01,0.08,-0.22,-0.205,-0.33,0.08
341,0.9470000000000001,-0.01,0.1,-0.215,-0.205,-0.35,0.045
342,0.95,-0.005,0.115,-0.215,-0.185,-0.4,0.03
343,0.953,-0.01,0.105,-0.175,-0.18,-0.465,0.0
344,0.956,-0.02,0.1,-0.145,-0.18,-0.565,-0.015
345,0.958,-0.02,0.11,-0.14,-0.185,-0.63,-0.025
346,0.961,-0.02,0.11,-0.15,-0.175,-0.67,-0.045
347,0.9640000000000001,-0.01,0.12,-0.185,-0.185,-0.71,-0.04
348,0.9670000000000001,-0.015,0.125,-0.21,-0.19,-0.75,-0.055
349,0.9690000000000001,-0.01,0.115,-0.215,-0.185,-0.81,-0.085
350,0.972,-0.01,0.105,-0.215,-0.19,-0.87,-0.11
351,0.975,-0.02,0.08,-0.205,-0.19,-0.905,-0.13
352,0.978,-0.04,0.075,-0.21,-0.2,-0.92,-0.15
353,0.981,-0.035,0.07,-0.215,-0.2,-0.925,-0.195
354,0.983,-0.06,0.085,-0.235,-0.215,-0.93,-0.26
355,0.986,-0.065,0.075,-0.255,-0.21,-0.935,-0.295
356,0.9890000000000001,-0.04,0.085,-0.25,-0.205,-0.945,-0.335
357,0.992,0.02,0.095,-0.25,-0.215,-0.935,-0.34
358,0.9940000000000001,0.115,0.11,-0.24,-0.21,-0.915,-0.355
359,0.997,0.24,0.105,-0.255,-0.225,-0.905,-0.395
360,1.0,0.395,0.095,-0.27,-0.215,-0.895,-0.44
361,1.003,0.6,0.075,-0.275,-0.22,-0.905,-0.47
362,1.006,0.855,0.055,-0.3,-0.22,-0.91,-0.51
363,1.008,1.11,0.06,-0.3,-0.22,-0.88,-0.525
364,1.011,1.37,0.125,-0.325,-0.22,-0.865,-0.545
365,1.014,1.59,0.215,-0.32,-0.225,-0.84,-0.58
366,1.0170000000000001,1.735,0.35,-0.325,-0.225,-0.8,-0.625
367,1.0190000000000001,1.77,0.475,-0.315,-0.23,-0.75,-0.65
368,1.022,1.64,0.585,-0.305,-0.24,-0.705,-0.67
369,1.025,1.41,0.63,-0.305,-0.245,-0.66,-0.635
370,1.028,1.09,0.61,-0.315,-0.23,-0.61,-0.6
371,1.031,0.74,0.535,-0.32,-0.24,-0.565,-0.57
372,1.033,0.425,0.38,-0.355,-0.26,-0.52,-0.535
373,1.036,0.175,0.215,-0.35,-0.25,-0.48,-0.505
374,1.0390000000000001,-0.01,0.06,-0.35,-0.25,-0.455,-0.445
375,1.042,-0.095,-0.045,-0.335,-0.255,-0.405,-0.38
376,1.044,-0.11,-0.055,-0.32,-0.24,-0.385,-0.33
377,1.047,-0.1,-0.035,-0.325,-0.255,-0.35,-0.27
378,1.05,-0.06,0.035,-0.34,-0.245,-0.33,-0.225
379,1.053,-0.025,0.08,-0.35,-0.245,-0.325,-0.18
380,1.056,-0.01,0.105,-0.325,-0.225,-0.325,-0.15
381,1.058,-0.035,0.105,-0.305,-0.22,-0.32,-0.1
382,1.061,-0.055,0.11,-0.31,-0.195,-0.295,-0.065
383,1.064,-0.075,0.115,-0.325,-0.22,-0.285,-0.04
384,1.067,-0.11,0.1,-0.36,-0.215,-0.275,-0.005
385,1.069,-0.12,0.09,-0.355,-0.22,-0.265,-0.01
386,1.072,-0.125,0.075,-0.36,-0.19,-0.26,0.005
387,1.075,-0.12,0.06,-0.355,-0.175,-0.255,0.03
388,1.078,-0.12,0.07,-0.36,-0.165,-0.26,0.055
389,1.081,-0.12,0.085,-0.37,-0.19,-0.27,0.08
390,1.083,-0.14,0.1,-0.27,-0.185,-0.26,0.085
391,1.0859999999999999,-0.125,0.09,-0.085,-0.185,-0.265,0.09
392,1.089,-0.125,0.075,0.135,-0.185,-0.265,0.12
393,1.092,-0.125,0.075,0.385,-0.185,-0.265,0.145
394,1.094,-0.12,0.09,0.69,-0.215,-0.245,0.18
395,1.097,-0.12,0.105,0.945,-0.265,-0.23,0.21
396,1.1,-0.115,0.115,1.02,-0.32,-0.2,0.22
397,1.103,-0.115,0.1,0.89,-0.37,-0.2,0.23
